*************************************************************************************************************************************
|      ITER |        MB |        LE |        VM |       BVM |        IF |        IB |       MAW |       MAB |        LR |        ET | Wed Mar 13 12:29:02 2024 
-------------------------------------------------------------------------------------------------------------------------------------
|         1 |       143 |  5.97E-01 |  0.921352 |  0.921352 |     18.69 |     18.37 |  1.781654 |  0.895412 |  9.99E-03 |      1.01 | 
|         1 |       286 |  5.04E-01 |  0.925429 |  0.925429 |     18.83 |     18.06 |  0.744509 |  0.528307 |  9.97E-03 |      7.31 | 
|         1 |       429 |  4.90E-01 |  0.930282 |  0.930282 |     18.98 |     18.00 |  1.060569 |  0.910613 |  9.93E-03 |     13.70 | 
|         1 |       572 |  4.51E-01 |  0.932714 |  0.932714 |     18.94 |     18.08 |  0.763660 |  0.570196 |  9.88E-03 |     19.59 | 
|         1 |       715 |  4.44E-01 |  0.933570 |  0.933570 |     19.05 |     18.31 |  4.197735 |  3.138442 |  9.82E-03 |     25.68 | 
|         1 |       858 |  4.59E-01 |  0.936747 |  0.936747 |     19.64 |     18.86 |  0.631979 |  0.450898 |  9.74E-03 |     32.60 | 
|         1 |      1001 |  4.36E-01 |  0.940163 |  0.940163 |     20.12 |     19.28 |  0.961889 |  1.088439 |  9.65E-03 |     39.41 | 
|         1 |      1144 |  4.29E-01 |  0.933766 |  0.940163 |     20.33 |     19.44 |  4.957310 |  1.454487 |  9.54E-03 |     46.74 | 
|         1 |      1287 |  4.28E-01 |  0.928448 |  0.940163 |     20.48 |     19.62 |  2.334508 |  3.501839 |  9.42E-03 |     53.37 | 
|         1 |      1430 |  4.11E-01 |  0.930944 |  0.940163 |     20.50 |     19.65 |  0.651563 |  0.465146 |  9.29E-03 |     60.03 | 
|         1 |      1573 |  5.02E-01 |  0.831570 |  0.940163 |     21.87 |     19.31 |339849.625000 |  1.263362 |  9.15E-03 |     66.63 | 
|         1 |      1579 |  5.24E-01 |  0.825206 |  0.940163 |     21.98 |     19.26 |340067.468750 |  3.434467 |  9.14E-03 |     77.99 | 
|         2 |       143 |       INF |  0.928237 |  0.940163 |     20.54 |      2.33 |       nan |  0.850225 |  8.98E-03 |     78.84 | 
-------------------------------------------------------------------------------------------------------------------------------------
